date	mrate	rate10y	rateff	spread	year	month
06/25/2009	5.42	3.63	0.24	1.79	2009	6
07/02/2009	5.32	3.53	0.19	1.79	2009	7
07/09/2009	5.20	3.42	0.17	1.78	2009	7
07/16/2009	5.14	3.55	0.14	1.59	2009	7
07/23/2009	5.20	3.62	0.15	1.58	2009	7
07/30/2009	5.25	3.67	0.15	1.58	2009	7
08/06/2009	5.22	3.77	0.18	1.45	2009	8
08/13/2009	5.29	3.67	0.17	1.62	2009	8
08/20/2009	5.12	3.48	0.16	1.64	2009	8
08/27/2009	5.14	3.46	0.16	1.68	2009	8
09/03/2009	5.08	3.37	0.15	1.71	2009	9
09/10/2009	5.07	3.41	0.15	1.66	2009	9
09/17/2009	5.04	3.46	0.16	1.58	2009	9
09/24/2009	5.04	3.43	0.16	1.61	2009	9
10/01/2009	4.94	3.28	0.12	1.66	2009	10
10/08/2009	4.87	3.28	0.13	1.59	2009	10
10/15/2009	4.92	3.43	0.12	1.49	2009	10
10/22/2009	5.00	3.43	0.12	1.57	2009	10
10/29/2009	5.03	3.49	0.11	1.54	2009	10
11/05/2009	4.98	3.53	0.12	1.45	2009	11
11/12/2009	4.91	3.48	0.12	1.43	2009	11
11/19/2009	4.83	3.35	0.12	1.48	2009	11
11/25/2009	4.78	3.30	0.11	1.48	2009	11
12/03/2009	4.71	3.34	0.12	1.37	2009	12
12/10/2009	4.81	3.47	0.12	1.34	2009	12
12/17/2009	4.94	3.56	0.12	1.38	2009	12
12/24/2009	5.05	3.76	0.12	1.29	2009	12
12/31/2009	5.14	3.83	0.11	1.31	2009	12
01/07/2010	5.09	3.83	0.08	1.26	2010	1
01/14/2010	5.06	3.77	0.11	1.29	2010	1
01/21/2010	4.99	3.66	0.12	1.33	2010	1
01/28/2010	4.98	3.66	0.12	1.32	2010	1
02/04/2010	5.01	3.66	0.13	1.35	2010	2
02/11/2010	4.97	3.69	0.13	1.28	2010	2
02/18/2010	4.93	3.74	0.12	1.19	2010	2
02/25/2010	5.05	3.69	0.12	1.36	2010	2
03/04/2010	4.97	3.63	0.13	1.34	2010	3
03/11/2010	4.95	3.72	0.16	1.23	2010	3
03/18/2010	4.96	3.68	0.18	1.28	2010	3
03/25/2010	4.99	3.79	0.18	1.20	2010	3
04/01/2010	5.08	3.89	0.16	1.19	2010	4
04/08/2010	5.21	3.94	0.19	1.27	2010	4
04/15/2010	5.07	3.85	0.19	1.22	2010	4
04/22/2010	5.07	3.81	0.21	1.26	2010	4
04/29/2010	5.06	3.76	0.20	1.30	2010	4
05/06/2010	5.00	3.56	0.20	1.44	2010	5
05/13/2010	4.93	3.54	0.20	1.39	2010	5
05/20/2010	4.84	3.33	0.20	1.51	2010	5
05/27/2010	4.78	3.25	0.20	1.53	2010	5
06/03/2010	4.79	3.31	0.19	1.48	2010	6
06/10/2010	4.72	3.22	0.19	1.50	2010	6
06/17/2010	4.75	3.26	0.18	1.49	2010	6
06/24/2010	4.69	3.17	0.18	1.52	2010	6
07/01/2010	4.58	2.99	0.15	1.59	2010	7
07/08/2010	4.57	3.02	0.18	1.55	2010	7
07/15/2010	4.57	3.05	0.17	1.52	2010	7
07/22/2010	4.56	2.97	0.19	1.59	2010	7
07/29/2010	4.54	3.02	0.19	1.52	2010	7
08/05/2010	4.49	2.94	0.19	1.55	2010	8
08/12/2010	4.44	2.76	0.18	1.68	2010	8
08/19/2010	4.42	2.61	0.19	1.81	2010	8
08/26/2010	4.36	2.56	0.19	1.80	2010	8
09/02/2010	4.32	2.59	0.19	1.73	2010	9
09/09/2010	4.35	2.71	0.19	1.64	2010	9
09/16/2010	4.37	2.74	0.19	1.63	2010	9
09/23/2010	4.37	2.61	0.21	1.76	2010	9
09/30/2010	4.32	2.52	0.20	1.80	2010	9
10/07/2010	4.27	2.45	0.19	1.82	2010	10
10/14/2010	4.19	2.50	0.18	1.69	2010	10
10/21/2010	4.21	2.54	0.19	1.67	2010	10
10/28/2010	4.23	2.67	0.19	1.56	2010	10
11/04/2010	4.24	2.61	0.20	1.63	2010	11
11/11/2010	4.17	2.68	0.18	1.49	2010	11
11/18/2010	4.39	2.89	0.19	1.50	2010	11
11/24/2010	4.40	2.84	0.20	1.56	2010	11
12/02/2010	4.46	2.93	0.20	1.53	2010	12
12/09/2010	4.61	3.18	0.18	1.43	2010	12
12/16/2010	4.83	3.42	0.17	1.41	2010	12
12/23/2010	4.81	3.37	0.20	1.44	2010	12
12/30/2010	4.86	3.38	0.19	1.48	2010	12
01/06/2011	4.77	3.40	0.16	1.37	2011	1
01/13/2011	4.71	3.36	0.17	1.35	2011	1
01/20/2011	4.74	3.42	0.17	1.32	2011	1
01/27/2011	4.80	3.40	0.17	1.40	2011	1
02/03/2011	4.81	3.54	0.17	1.27	2011	2
02/10/2011	5.05	3.68	0.17	1.37	2011	2
02/17/2011	5.00	3.60	0.15	1.40	2011	2
02/24/2011	4.95	3.46	0.15	1.49	2011	2
03/03/2011	4.87	3.47	0.15	1.40	2011	3
03/10/2011	4.88	3.46	0.15	1.42	2011	3
03/17/2011	4.76	3.29	0.14	1.47	2011	3
03/24/2011	4.81	3.38	0.14	1.43	2011	3
03/31/2011	4.86	3.47	0.13	1.39	2011	3
04/07/2011	4.87	3.54	0.10	1.33	2011	4
04/14/2011	4.91	3.51	0.09	1.40	2011	4
04/21/2011	4.80	3.41	0.11	1.39	2011	4
04/28/2011	4.78	3.36	0.10	1.42	2011	4
05/05/2011	4.71	3.24	0.09	1.47	2011	5
05/12/2011	4.63	3.20	0.09	1.43	2011	5
05/19/2011	4.61	3.15	0.09	1.46	2011	5
05/26/2011	4.60	3.10	0.10	1.50	2011	5
06/02/2011	4.55	3.01	0.10	1.54	2011	6
06/09/2011	4.49	3.00	0.10	1.49	2011	6
06/16/2011	4.50	2.99	0.09	1.51	2011	6
06/23/2011	4.50	2.96	0.10	1.54	2011	6
06/30/2011	4.51	3.11	0.08	1.40	2011	6
07/07/2011	4.60	3.12	0.08	1.48	2011	7
07/14/2011	4.51	2.94	0.07	1.57	2011	7
07/21/2011	4.52	2.97	0.06	1.55	2011	7
07/28/2011	4.55	2.97	0.06	1.58	2011	7
08/04/2011	4.39	2.62	0.12	1.77	2011	8
08/11/2011	4.32	2.27	0.09	2.05	2011	8
08/18/2011	4.15	2.17	0.10	1.98	2011	8
08/25/2011	4.22	2.19	0.09	2.03	2011	8
09/01/2011	4.22	2.17	0.09	2.05	2011	9
09/08/2011	4.12	1.99	0.08	2.13	2011	9
09/15/2011	4.09	2.03	0.09	2.06	2011	9
09/22/2011	4.09	1.87	0.09	2.22	2011	9
09/29/2011	4.01	1.97	0.08	2.04	2011	9
10/06/2011	3.94	1.93	0.07	2.01	2011	10
10/13/2011	4.12	2.22	0.07	1.90	2011	10
10/20/2011	4.11	2.20	0.07	1.91	2011	10
10/27/2011	4.10	2.28	0.07	1.82	2011	10
11/03/2011	4.00	2.07	0.08	1.93	2011	11
11/10/2011	3.99	2.05	0.08	1.94	2011	11
11/17/2011	4.00	2.02	0.08	1.98	2011	11
11/23/2011	3.98	1.94	0.08	2.04	2011	11
12/01/2011	4.00	2.04	0.08	1.96	2011	12
12/08/2011	3.99	2.04	0.08	1.95	2011	12
12/15/2011	3.94	1.94	0.07	2.00	2011	12
12/22/2011	3.91	1.95	0.07	1.96	2011	12
12/29/2011	3.95	1.94	0.08	2.01	2011	12
01/05/2012	3.91	1.99	0.05	1.92	2012	1
01/12/2012	3.89	1.95	0.07	1.94	2012	1
01/19/2012	3.88	1.96	0.09	1.92	2012	1
01/26/2012	3.98	2.01	0.09	1.97	2012	1
02/02/2012	3.87	1.88	0.09	1.99	2012	2
02/09/2012	3.87	1.99	0.11	1.88	2012	2
02/16/2012	3.87	1.97	0.12	1.90	2012	2
02/23/2012	3.95	2.01	0.09	1.94	2012	2
03/01/2012	3.90	1.97	0.09	1.93	2012	3
03/08/2012	3.88	2.00	0.11	1.88	2012	3
03/15/2012	3.92	2.21	0.12	1.71	2012	3
03/22/2012	4.08	2.32	0.15	1.76	2012	3
03/29/2012	3.99	2.22	0.14	1.77	2012	3
04/05/2012	3.98	2.21	0.12	1.77	2012	4
04/12/2012	3.88	2.04	0.14	1.84	2012	4
04/19/2012	3.90	2.00	0.15	1.90	2012	4
04/26/2012	3.88	1.98	0.13	1.90	2012	4
05/03/2012	3.84	1.95	0.14	1.89	2012	5
05/10/2012	3.83	1.88	0.16	1.95	2012	5
05/17/2012	3.79	1.74	0.15	2.05	2012	5
05/24/2012	3.78	1.76	0.16	2.02	2012	5
05/31/2012	3.75	1.61	0.15	2.14	2012	5
06/07/2012	3.67	1.61	0.16	2.06	2012	6
06/14/2012	3.71	1.62	0.17	2.09	2012	6
06/21/2012	3.66	1.64	0.17	2.02	2012	6
06/28/2012	3.66	1.64	0.17	2.02	2012	6
07/05/2012	3.62	1.61	0.13	2.01	2012	7
07/12/2012	3.56	1.52	0.17	2.04	2012	7
07/19/2012	3.53	1.52	0.18	2.01	2012	7
07/26/2012	3.49	1.47	0.14	2.02	2012	7
08/02/2012	3.55	1.54	0.14	2.01	2012	8
08/09/2012	3.59	1.65	0.14	1.94	2012	8
08/16/2012	3.62	1.76	0.13	1.86	2012	8
08/23/2012	3.66	1.74	0.13	1.92	2012	8
08/30/2012	3.59	1.63	0.13	1.96	2012	8
09/06/2012	3.55	1.64	0.14	1.91	2012	9
09/13/2012	3.55	1.76	0.15	1.79	2012	9
09/20/2012	3.49	1.81	0.16	1.68	2012	9
09/27/2012	3.40	1.68	0.15	1.72	2012	9
10/04/2012	3.36	1.67	0.13	1.69	2012	10
10/11/2012	3.39	1.71	0.15	1.68	2012	10
10/18/2012	3.37	1.79	0.16	1.58	2012	10
10/25/2012	3.41	1.81	0.16	1.60	2012	10
11/01/2012	3.39	1.74	0.17	1.65	2012	11
11/08/2012	3.40	1.68	0.16	1.72	2012	11
11/15/2012	3.34	1.59	0.16	1.75	2012	11
11/21/2012	3.31	1.67	0.16	1.64	2012	11
11/29/2012	3.32	1.63	0.16	1.69	2012	11
12/06/2012	3.34	1.62	0.16	1.72	2012	12
12/13/2012	3.32	1.69	0.16	1.63	2012	12
12/20/2012	3.37	1.80	0.17	1.57	2012	12
12/27/2012	3.35	1.76	0.17	1.59	2012	12
01/03/2013	3.34	1.87	0.15	1.47	2013	1
01/10/2013	3.40	1.90	0.16	1.50	2013	1
01/17/2013	3.38	1.87	0.14	1.51	2013	1
01/24/2013	3.42	1.90	0.14	1.52	2013	1
01/31/2013	3.53	2.02	0.14	1.51	2013	1
02/07/2013	3.53	2.00	0.14	1.53	2013	2
02/14/2013	3.53	2.01	0.14	1.52	2013	2
02/21/2013	3.56	2.00	0.15	1.56	2013	2
02/28/2013	3.51	1.88	0.15	1.63	2013	2
03/07/2013	3.52	1.96	0.15	1.56	2013	3
03/14/2013	3.63	2.04	0.15	1.59	2013	3
03/21/2013	3.54	1.94	0.16	1.60	2013	3
03/28/2013	3.57	1.90	0.15	1.67	2013	3
04/04/2013	3.54	1.81	0.12	1.73	2013	4
04/11/2013	3.43	1.79	0.15	1.64	2013	4
04/18/2013	3.41	1.73	0.15	1.68	2013	4
04/25/2013	3.40	1.73	0.15	1.67	2013	4
05/02/2013	3.35	1.70	0.13	1.65	2013	5
05/09/2013	3.42	1.83	0.14	1.59	2013	5
05/16/2013	3.51	1.93	0.12	1.58	2013	5
05/23/2013	3.59	1.99	0.10	1.60	2013	5
05/30/2013	3.81	2.14	0.09	1.67	2013	5
06/06/2013	3.91	2.12	0.09	1.79	2013	6
06/13/2013	3.98	2.20	0.09	1.78	2013	6
06/20/2013	3.93	2.33	0.10	1.60	2013	6
06/27/2013	4.46	2.55	0.10	1.91	2013	6
07/03/2013	4.29	2.56	0.09	1.73	2013	7
07/11/2013	4.51	2.64	0.10	1.87	2013	7
07/18/2013	4.37	2.54	0.09	1.83	2013	7
07/25/2013	4.31	2.57	0.09	1.74	2013	7
08/01/2013	4.39	2.64	0.09	1.75	2013	8
08/08/2013	4.40	2.62	0.09	1.78	2013	8
08/15/2013	4.40	2.73	0.08	1.67	2013	8
08/22/2013	4.58	2.86	0.09	1.72	2013	8
08/29/2013	4.51	2.76	0.08	1.75	2013	8
09/05/2013	4.57	2.92	0.08	1.65	2013	9
09/12/2013	4.57	2.92	0.08	1.65	2013	9
09/19/2013	4.50	2.79	0.08	1.71	2013	9
09/26/2013	4.32	2.66	0.08	1.66	2013	9
10/03/2013	4.22	2.64	0.08	1.58	2013	10
10/10/2013	4.23	2.68	0.08	1.55	2013	10
10/17/2013	4.28	2.66	0.10	1.62	2013	10
10/24/2013	4.13	2.55	0.09	1.58	2013	10
10/31/2013	4.10	2.57	0.08	1.53	2013	10
11/07/2013	4.16	2.68	0.08	1.48	2013	11
11/14/2013	4.35	2.74	0.08	1.61	2013	11
11/21/2013	4.22	2.74	0.09	1.48	2013	11
11/27/2013	4.29	2.74	0.09	1.55	2013	11
12/05/2013	4.46	2.84	0.08	1.62	2013	12
12/12/2013	4.42	2.86	0.09	1.56	2013	12
12/19/2013	4.47	2.89	0.09	1.58	2013	12
12/26/2013	4.48	2.99	0.09	1.49	2013	12
01/02/2014	4.53	3.01	0.08	1.52	2014	1
01/09/2014	4.51	2.96	0.08	1.55	2014	1
01/16/2014	4.41	2.86	0.07	1.55	2014	1
01/23/2014	4.39	2.82	0.07	1.57	2014	1
01/30/2014	4.32	2.73	0.07	1.59	2014	1
02/06/2014	4.23	2.68	0.07	1.55	2014	2
02/13/2014	4.28	2.75	0.06	1.53	2014	2
02/20/2014	4.33	2.73	0.06	1.60	2014	2
02/27/2014	4.37	2.69	0.07	1.68	2014	2
03/06/2014	4.28	2.71	0.07	1.57	2014	3
03/13/2014	4.37	2.72	0.08	1.65	2014	3
03/20/2014	4.32	2.74	0.08	1.58	2014	3
03/27/2014	4.40	2.72	0.08	1.68	2014	3
04/03/2014	4.41	2.77	0.08	1.64	2014	4
04/10/2014	4.34	2.68	0.08	1.66	2014	4
04/17/2014	4.27	2.67	0.09	1.60	2014	4
04/24/2014	4.33	2.71	0.10	1.62	2014	4
05/01/2014	4.29	2.66	0.09	1.63	2014	5
05/08/2014	4.21	2.62	0.09	1.59	2014	5
05/15/2014	4.20	2.57	0.08	1.63	2014	5
05/22/2014	4.14	2.54	0.09	1.60	2014	5
05/29/2014	4.12	2.47	0.09	1.65	2014	5
06/05/2014	4.14	2.59	0.09	1.55	2014	6
06/12/2014	4.20	2.62	0.09	1.58	2014	6
06/19/2014	4.17	2.63	0.10	1.54	2014	6
06/26/2014	4.14	2.57	0.10	1.57	2014	6
07/03/2014	4.12	2.60	0.10	1.52	2014	7
07/10/2014	4.15	2.57	0.09	1.58	2014	7
07/17/2014	4.13	2.53	0.09	1.60	2014	7
07/24/2014	4.13	2.49	0.09	1.64	2014	7
07/31/2014	4.12	2.53	0.09	1.59	2014	7
08/07/2014	4.14	2.47	0.09	1.67	2014	8
08/14/2014	4.12	2.41	0.09	1.71	2014	8
08/21/2014	4.10	2.41	0.09	1.69	2014	8
08/28/2014	4.10	2.37	0.09	1.73	2014	8
09/04/2014	4.10	2.44	0.08	1.66	2014	9
09/11/2014	4.12	2.54	0.09	1.58	2014	9
09/18/2014	4.23	2.61	0.09	1.62	2014	9
09/25/2014	4.20	2.55	0.09	1.65	2014	9
10/02/2014	4.19	2.47	0.09	1.72	2014	10
10/09/2014	4.12	2.36	0.09	1.76	2014	10
10/16/2014	3.97	2.19	0.09	1.78	2014	10
10/23/2014	3.92	2.25	0.09	1.67	2014	10
10/30/2014	3.98	2.32	0.09	1.66	2014	10
11/06/2014	4.02	2.36	0.08	1.66	2014	11
11/13/2014	4.01	2.36	0.09	1.65	2014	11
11/20/2014	3.99	2.33	0.10	1.66	2014	11
11/26/2014	3.97	2.25	0.10	1.72	2014	11
12/04/2014	3.89	2.27	0.10	1.62	2014	12
12/11/2014	3.93	2.19	0.12	1.74	2014	12
12/18/2014	3.80	2.14	0.12	1.66	2014	12
12/24/2014	3.83	2.24	0.13	1.59	2014	12
12/31/2014	3.87	2.18	0.12	1.69	2014	12
01/08/2015	3.73	2.00	0.11	1.73	2015	1
01/15/2015	3.66	1.86	0.12	1.80	2015	1
01/22/2015	3.63	1.85	0.13	1.78	2015	1
01/29/2015	3.66	1.77	0.12	1.89	2015	1
02/05/2015	3.59	1.81	0.09	1.78	2015	2
02/12/2015	3.69	2.00	0.12	1.69	2015	2
02/19/2015	3.76	2.11	0.12	1.65	2015	2
02/26/2015	3.80	2.01	0.12	1.79	2015	2
03/05/2015	3.75	2.13	0.09	1.62	2015	3
03/12/2015	3.86	2.14	0.12	1.72	2015	3
03/19/2015	3.78	2.00	0.11	1.78	2015	3
03/26/2015	3.69	1.94	0.12	1.75	2015	3
04/02/2015	3.70	1.91	0.11	1.79	2015	4
04/09/2015	3.66	1.93	0.12	1.73	2015	4
04/16/2015	3.67	1.90	0.12	1.77	2015	4
04/23/2015	3.65	1.94	0.13	1.71	2015	4
04/30/2015	3.68	2.03	0.13	1.65	2015	4
05/07/2015	3.80	2.19	0.12	1.61	2015	5
05/14/2015	3.85	2.24	0.13	1.61	2015	5
05/21/2015	3.84	2.23	0.13	1.61	2015	5
05/28/2015	3.87	2.13	0.13	1.74	2015	5
06/04/2015	3.87	2.31	0.10	1.56	2015	6
06/11/2015	4.04	2.42	0.13	1.62	2015	6
06/18/2015	4.00	2.32	0.13	1.68	2015	6
06/25/2015	4.02	2.41	0.13	1.61	2015	6
07/02/2015	4.08	2.38	0.12	1.70	2015	7
07/09/2015	4.04	2.31	0.13	1.73	2015	7
07/16/2015	4.09	2.38	0.13	1.71	2015	7
07/23/2015	4.04	2.32	0.13	1.72	2015	7
07/30/2015	3.98	2.25	0.13	1.73	2015	7
08/06/2015	3.91	2.22	0.11	1.69	2015	8
08/13/2015	3.94	2.18	0.14	1.76	2015	8
08/20/2015	3.93	2.12	0.15	1.81	2015	8
08/27/2015	3.84	2.14	0.15	1.70	2015	8
09/03/2015	3.89	2.18	0.13	1.71	2015	9
09/10/2015	3.90	2.21	0.14	1.69	2015	9
09/17/2015	3.91	2.22	0.14	1.69	2015	9
09/24/2015	3.86	2.16	0.14	1.70	2015	9
10/01/2015	3.85	2.05	0.12	1.80	2015	10
10/08/2015	3.76	2.09	0.13	1.67	2015	10
10/15/2015	3.82	2.03	0.13	1.79	2015	10
10/22/2015	3.79	2.06	0.13	1.73	2015	10
10/29/2015	3.76	2.11	0.12	1.65	2015	10
11/05/2015	3.87	2.26	0.10	1.61	2015	11
11/12/2015	3.98	2.32	0.12	1.66	2015	11
11/19/2015	3.97	2.26	0.12	1.71	2015	11
11/25/2015	3.95	2.24	0.12	1.71	2015	11
12/03/2015	3.93	2.23	0.12	1.70	2015	12
12/10/2015	3.95	2.21	0.13	1.74	2015	12
12/17/2015	3.97	2.25	0.14	1.72	2015	12
12/24/2015	3.96	2.24	0.37	1.72	2015	12
12/31/2015	4.01	2.29	0.36	1.72	2015	12
01/07/2016	3.97	2.19	0.27	1.78	2016	1
01/14/2016	3.92	2.10	0.36	1.82	2016	1
01/21/2016	3.81	2.04	0.36	1.77	2016	1
01/28/2016	3.79	2.00	0.38	1.79	2016	1
02/04/2016	3.72	1.89	0.34	1.83	2016	2
02/11/2016	3.65	1.71	0.38	1.94	2016	2
02/18/2016	3.65	1.78	0.38	1.87	2016	2
02/25/2016	3.62	1.75	0.38	1.87	2016	2
03/03/2016	3.64	1.82	0.36	1.82	2016	3
03/10/2016	3.68	1.91	0.36	1.77	2016	3
03/17/2016	3.73	1.93	0.36	1.80	2016	3
03/24/2016	3.71	1.91	0.37	1.80	2016	3
03/31/2016	3.71	1.82	0.37	1.89	2016	3
4/7/2016	3.59	1.74	0.35	1.85	2016	4
4/14/2016	3.58	1.77	0.37	1.81	2016	4
4/21/2016	3.59	1.84	0.37	1.75	2016	4
4/28/2016	3.66	1.88	0.37	1.78	2016	4
5/5/2016	3.61	1.81	0.34	1.80	2016	5
5/12/2016	3.57	1.75	0.37	1.82	2016	5
5/19/2016	3.58	1.82	0.37	1.76	2016	5
5/26/2016	3.64	1.85	0.37	1.79	2016	5
6/2/2016	3.66	1.80	0.36	1.86	2016	6
6/9/2016	3.6	1.70	0.37	1.90	2016	6
6/16/2016	3.54	1.61	0.37	1.93	2016	6
6/23/2016	3.56			3.56	2016	6
